sound,speaker,audience,MEAN_MELODIC,MEAN_RHYTHMIC,MEAN_PLEASANT,MEAN_MUSICAL,Language,Sex,Audience,Text,Syllables.A,Syllables.M,Length,Tempo,F0_mean,F0_stdev,F0_min,F0_max,F0_stability,Spectral_Centroid,Spectral_Bandwidth,Spectral.Contrast,Spectral.Flatness,Spectral.Rolloff,Chroma_C,Chroma_Cs,Chroma_D,Chroma_Ds,Chroma_E,Chroma_F,Chroma_Fs,Chroma_G,Chroma_Gs,Chroma_A,Chroma_As,Chroma_B,Chroma_whitekey,MFCC_01_mean,MFCC_02_mean,MFCC_03_mean,MFCC_04_mean,MFCC_05_mean,MFCC_06_mean,MFCC_07_mean,MFCC_08_mean,MFCC_09_mean,MFCC_10_mean,MFCC_11_mean,MFCC_12_mean,MFCC_13_mean,MFCC_01_stdev,MFCC_02_stdev,MFCC_03_stdev,MFCC_04_stdev,MFCC_05_stdev,MFCC_06_stdev,MFCC_07_stdev,MFCC_08_stdev,MFCC_09_stdev,MFCC_10_stdev,MFCC_11_stdev,MFCC_12_stdev,MFCC_13_stdev,Speaking_Rate,Talker_ID
a_m_rus_01-01-217.wav,male,adult,2.6,2.8,2.6,2.7,Russian,Male,Adult," Ох, чтоб не забыть,",5,5,1.9244,95.7031,209.3137,34.4242,159.127,310.985,-14.9746,2477.5471,2293.3494,24.3113,0.0208,4795.8075,0.2591,0.2006,0.2568,0.2591,0.3607,0.3103,0.42,0.439,0.2794,0.2708,0.347,0.3769,0.3248,-394.8873,66.0716,-13.1221,1.5218,-2.4685,10.2474,-20.2313,-2.1316,-19.3669,-11.0391,-13.3316,4.3748,-17.51,106.1605,57.3873,49.6224,27.9551,17.8001,14.5099,16.7794,11.3103,14.1025,11.7759,13.8297,9.4082,14.7491,2.59821243,T6
a_m_rus_01-01-219.wav,male,adult,2.2,2.8,2.8,2.5,Russian,Male,Adult," Видишь, чего же еще тебе?»",9,7,1.8742,117.4538,177.0763,39.2225,122.7037,257.0136,-14.6694,2319.5226,2229.1403,24.3269,0.014,4439.0299,0.2777,0.2671,0.332,0.2777,0.4603,0.4254,0.3279,0.3022,0.2912,0.2415,0.2804,0.3166,0.3365,-352.2947,63.9871,-3.548,32.6496,28.0191,14.7026,-26.2412,1.728,-18.1337,-2.5711,-16.9754,-3.5411,-19.4647,92.0959,65.1194,31.1149,26.2143,22.0215,13.2891,14.5286,14.9769,12.0257,12.5179,13.776,10.2476,10.3408,4.268487888,T6
a_m_rus_01-01-22.wav,male,adult,2.6,2.4,2.8,2.5,Russian,Male,Adult, Слезы давно кипят у ней в сердце.,11,10,2.2852,123.0469,137.6733,30.8324,103.7788,207.5576,-4.1586,2200.0186,2114.4184,25.5231,0.0161,3901.2074,0.2997,0.3027,0.2128,0.2997,0.1809,0.2021,0.2404,0.2215,0.2549,0.3764,0.5373,0.4131,0.2723,-335.4628,80.6278,20.7569,26.4679,18.2512,23.6974,-14.8867,-3.8088,-16.3704,-7.564,-13.4649,3.4701,-15.4064,62.6524,65.1908,19.6521,19.3296,25.2769,13.563,13.7849,17.3003,12.7398,12.3461,11.4242,9.0223,9.0936,4.594783826,T6
a_m_rus_01-01-221.wav,male,adult,2.6,2.8,3,2.7,Russian,Male,Adult, — Что ты найдешь в Петербурге?,10,8,2.2751,161.499,173.5078,37.8448,91.9239,231.6337,-10.686,2016.6519,2131.2956,24.7557,0.0168,3894.4336,0.1222,0.1503,0.1936,0.1222,0.4125,0.3206,0.3991,0.4792,0.4207,0.3395,0.2688,0.1749,0.2918,-369.6866,77.7002,4.1528,22.3822,18.4369,20.0943,-19.2688,3.1586,-14.5157,-7.8745,-15.5022,-3.0555,-12.4619,90.3025,61.3971,43.6631,21.9491,17.9071,16.6727,16.5345,12.3451,9.1592,10.6059,13.7663,13.5022,10.63,3.955870072,T6
a_m_rus_01-01-223.wav,male,adult,2,1.8,2,1.9,Russian,Male,Adult," Ты думаешь, там тебе такое же житье будет, как здесь?",18,17,3.2574,112.3471,201.076,34.7123,124.1294,314.5985,-15.0709,2075.8487,2128.5355,25.7646,0.0109,3921.4101,0.1461,0.1233,0.1981,0.1461,0.2628,0.34,0.4292,0.5237,0.4147,0.3041,0.2897,0.2605,0.2908,-342.3777,79.9255,14.8324,24.6564,8.354,15.3941,-27.0304,-0.4551,-19.2061,-11.1474,-19.8424,0.2911,-22.0899,65.2808,64.1201,29.0211,23.9013,24.009,18.7518,16.7696,13.2019,13.7347,12.7755,14.6825,9.8215,11.2187,5.372382882,T6
a_m_rus_01-01-226.wav,male,adult,1.75,2,2.25,1.875,Russian,Male,Adult, Все перенесешь.,6,4,1.0925,184.5703,150.6232,30.4491,85.274,192.5427,-7.0263,2692.354,2170.8198,24.2566,0.0243,4670.0134,0.167,0.2058,0.3198,0.167,0.3996,0.3319,0.3642,0.2984,0.166,0.245,0.3232,0.2823,0.292,-356.0222,50.8236,10.7937,34.8618,16.1015,20.2654,-20.0016,-1.1101,-16.8081,-5.4518,-24.0276,-1.9748,-12.0104,55.0739,81.7751,37.6811,25.8616,23.4832,11.8852,9.1663,10.1563,8.8486,11.5447,10.6191,12.3781,9.207,4.576659039,T6
a_m_rus_01-01-23.wav,male,adult,2.8,3,3.2,2.9,Russian,Male,Adult, они подступили к горлу,9,9,1.5836,143.5547,132.496,16.7779,101.4085,170.5481,-7.461,1732.5285,2010.6978,23.6247,0.0101,3356.0589,0.4752,0.6175,0.5084,0.4752,0.2133,0.1938,0.1662,0.2269,0.3158,0.3632,0.34,0.398,0.3398,-379.2901,104.9444,26.1715,25.888,13.8552,22.1545,-7.3609,4.3371,-12.7777,-2.491,-13.8022,-2.8664,-12.7201,93.8298,56.7195,24.1304,25.3134,30.5823,19.4571,14.7991,12.2236,10.0914,13.0138,12.5686,14.1647,8.1201,5.683253347,T6
a_m_rus_01-01-230.wav,male,adult,2.8,2.4,2.8,2.6,Russian,Male,Adult," И во всем так, мой милый.",8,7,1.9344,151.9991,191.017,41.5141,123.4145,293.5307,-8.1255,2086.5258,2124.792,25.1711,0.018,3730.3711,0.3241,0.2728,0.2407,0.3241,0.2262,0.2359,0.2523,0.2657,0.3043,0.455,0.423,0.3565,0.3006,-376.0686,82.2854,15.6899,16.7883,6.2114,14.0057,-18.9926,2.1892,-18.5878,-9.3998,-20.1341,3.9919,-17.4491,89.0966,58.2271,20.7287,25.68,25.0336,15.7758,13.3643,10.3289,10.9157,14.2239,14.7999,9.0038,9.6438,3.877171216,T6
a_m_rus_01-01-231.wav,male,adult,2.8,2.6,3.4,2.7,Russian,Male,Adult, Ты же воспитан и ловок и хорош.,11,11,2.7262,112.3471,149.7919,27.5706,101.9959,222.4547,-10.8227,1924.7898,1980.592,24.9859,0.0112,3651.7028,0.2414,0.2354,0.3118,0.2414,0.417,0.3469,0.279,0.2815,0.3428,0.3671,0.349,0.2887,0.322,-380.304,91.195,22.253,26.0292,11.2281,15.4042,-19.036,2.4978,-16.9976,-10.1466,-11.514,-6.134,-16.1622,98.5994,70.7341,37.9688,29.0736,31.5898,25.1145,16.033,10.5376,12.5064,12.9407,10.6076,14.6379,12.3173,4.034920402,T6
a_m_rus_01-01-232.wav,male,adult,2.6,2.4,2.4,2.5,Russian,Male,Adult," Мне бы, старухе, только оставалось радоваться, глядя на тебя.",20,22,3.8086,143.5547,169.5594,22.3828,108.0609,218.6331,-7.9495,2069.1666,2010.2195,25.4072,0.0104,3563.9409,0.2249,0.2791,0.3649,0.2249,0.4374,0.4493,0.4074,0.3545,0.2811,0.2027,0.1844,0.2315,0.3236,-356.7825,94.6858,22.7424,12.3991,12.5211,13.6595,-21.5761,-4.5531,-21.3348,-9.411,-13.8892,-3.8502,-15.8437,59.7967,70.876,22.7946,21.1956,20.4423,21.0127,13.2009,14.639,10.8847,12.1334,10.1368,11.0503,11.1256,5.513837105,T6
a_m_rus_01-01-234.wav,male,adult,2.6,3,3,2.8,Russian,Male,Adult, Послал бы Бог тебе деточек.,10,9,1.774,117.4538,179.3087,27.3151,134.5844,241.1914,-8.4891,2110.4083,2031.9348,25.166,0.0127,3717.4139,0.1424,0.2045,0.3113,0.1424,0.3838,0.4026,0.4455,0.324,0.2456,0.217,0.257,0.1872,0.2812,-358.2816,85.8802,26.6909,33.0386,10.6872,14.2052,-22.8972,1.0828,-17.7357,-7.8066,-18.405,-5.6445,-15.691,78.07,71.1613,24.5138,23.8414,32.5177,21.8892,16.1633,14.252,8.8702,10.0739,11.3599,12.7668,10.3985,5.355129651,T6
a_m_rus_01-01-235.wav,male,adult,2.4,2.4,2.6,2.4,Russian,Male,Adult, А я бы нянчила их.,7,8,1.754,143.5547,171.1942,13.1703,137.7302,202.817,-5.8578,1732.0954,2170.3212,26.7047,0.0062,3476.054,0.0709,0.1199,0.1738,0.0709,0.4381,0.5737,0.6464,0.2914,0.1077,0.0647,0.0619,0.0882,0.243,-386.656,88.8556,16.2147,23.9686,25.7646,14.7478,-25.2908,-3.6049,-20.0621,-4.8335,-18.9691,-5.5854,-15.9264,69.8646,50.447,32.2246,28.8103,16.2175,14.7551,15.0248,14.5539,9.7075,13.4833,13.2518,8.1487,10.6652,4.275940707,T6
a_m_rus_01-01-238.wav,male,adult,3.4,3.6,2.6,3.5,Russian,Male,Adult, останься сашенька а,7,6,2.3253,123.0469,184.2196,60.5148,119.9011,387.3161,-17.708,2660.4959,2269.1421,24.1047,0.0159,4638.3799,0.3142,0.3296,0.4015,0.3142,0.4503,0.3784,0.3678,0.3834,0.3502,0.2885,0.3229,0.3667,0.369,-382.6994,72.9292,7.0176,-0.9932,5.2574,15.1746,-22.447,-6.1535,-17.7688,-1.3775,-4.5678,2.3628,-19.3972,98.8728,70.9839,32.4372,27.436,24.3584,21.1275,14.8174,14.3303,14.0448,9.4618,9.3974,8.5297,10.825,2.795338236,T6
a_m_rus_01-01-239.wav,male,adult,2.4,2.6,3.2,2.5,Russian,Male,Adult, Он кашлянул и вздохнул.,7,7,1.5836,123.0469,137.9201,22.3864,101.4085,179.6487,-6.4268,1519.7277,1909.2424,24.914,0.0071,2873.5904,0.3016,0.1851,0.2388,0.3016,0.2386,0.3236,0.2716,0.178,0.1437,0.1891,0.2844,0.4173,0.2696,-359.3016,116.5562,22.3948,24.3854,14.4375,18.1505,-13.0268,3.1367,-17.1229,-9.4032,-10.0869,5.6916,-12.3902,93.1426,54.2513,29.151,17.4535,19.7965,20.6814,15.7218,13.7204,11.9443,11.5321,13.355,11.4532,8.4184,4.420308159,T6
a_m_rus_01-01-24.wav,male,adult,2.4,2.6,3.2,2.5,Russian,Male,Adult, давят грудь и готовы брызнуть в три ручья.,13,12,2.7863,129.1992,132.9975,24.081,82.8464,177.5852,-6.4528,1746.9398,2024.342,24.6057,0.0131,3224.2383,0.3613,0.2954,0.2852,0.3613,0.413,0.356,0.3248,0.3069,0.2423,0.2538,0.3477,0.4363,0.3446,-357.3143,102.4585,17.8853,26.451,24.1274,25.9037,-15.2406,1.3094,-14.3479,-8.2596,-12.2662,1.3035,-14.7397,78.1416,59.0321,25.9679,21.2556,21.3382,12.3944,16.9987,13.6466,12.0049,13.3472,13.8476,11.6725,8.7514,4.486236227,T6
a_m_rus_01-01-240.wav,male,adult,2.6,2.8,3,2.7,Russian,Male,Adult, но не сказал ни слова. «А посмотри-ка сюда!»,14,13,3.2373,143.5547,140.1586,38.3412,75.533,242.5886,-8.0745,2087.6912,2080.1157,24.3197,0.0118,3760.8508,0.2179,0.205,0.2332,0.2179,0.3236,0.3571,0.4051,0.4266,0.2971,0.2025,0.2729,0.305,0.2951,-379.6514,94.7682,30.2291,21.7207,5.1167,20.9432,-9.193,2.6498,-16.7172,-3.5115,-9.1539,2.5625,-15.1112,102.0102,73.3436,17.841,22.6323,18.5841,22.9241,15.8696,12.1505,17.1843,12.0618,11.2974,11.2786,11.2964,4.170141785,T6
a_m_rus_01-01-241.wav,male,adult,2.25,2.75,2.75,2.5,Russian,Male,Adult," продолжала она, отворяя дверь на балкон.",15,11,2.4355,123.0469,127.7901,22.7479,95.7169,198.1846,-4.8026,1322.9408,1885.2067,25.9643,0.0041,2433.252,0.2536,0.2301,0.1788,0.2536,0.1316,0.1735,0.2278,0.2677,0.3616,0.5474,0.4967,0.3584,0.273,-329.6585,130.2566,21.5856,16.1402,10.3718,11.9468,-13.2409,2.6997,-19.2996,-6.0961,-13.81,2.3641,-9.6057,93.5537,37.1987,26.5831,21.1448,25.4438,17.8376,16.0478,13.0141,16.6316,13.2194,11.8657,10.3531,9.9652,5.337712995,T6
a_m_rus_01-01-242.wav,male,adult,2.4,2,2.2,2.2,Russian,Male,Adult, И тебе не жаль покинуть такой уголок.,13,17,2.7763,107.666,199.6565,45.906,109.3165,320.0975,-13.4049,1882.847,2154.7381,25.7817,0.0091,3856.3275,0.2018,0.1658,0.1771,0.2018,0.1874,0.2669,0.3265,0.3932,0.4219,0.4792,0.457,0.2549,0.2801,-371.8658,85.8367,24.0012,23.4716,-2.4065,3.9575,-20.1212,3.2712,-22.827,-12.2871,-16.9695,-2.6487,-18.7019,92.009,53.7113,30.8943,26.6023,28.8061,18.7802,18.5559,11.1902,14.279,15.0263,11.9593,13.1573,11.5031,5.402874329,T6
a_m_rus_01-01-243.wav,male,adult,2.4,2.8,3,2.6,Russian,Male,Adult, С балкона в комнату пахнуло свежестью.,14,14,2.5558,129.1992,131.9395,37.8447,70.883,234.3251,-7.8524,2036.5954,2035.1745,24.8291,0.0103,3539.302,0.2443,0.3739,0.4551,0.2443,0.3465,0.2049,0.1723,0.2322,0.4137,0.4165,0.2747,0.2114,0.3015,-364.9347,98.1637,30.3432,26.5946,6.0072,17.382,-9.3006,4.9373,-15.8821,-3.818,-14.1284,6.04,-11.7731,66.9223,74.7981,22.2377,23.3643,35.1171,24.4419,12.4721,13.4503,13.6379,11.8021,10.789,11.2341,9.8607,5.477736912,T6
a_m_rus_01-01-245.wav,male,adult,2.2,2.8,2.6,2.5,Russian,Male,Adult," Между деревьями пестряли цветы, бежали в разные стороны дорожки.",24,24,3.7685,123.0469,127.9717,21.212,98.5216,198.1846,-5.2963,1845.1476,2060.0768,25.601,0.01,3439.4338,0.3324,0.2665,0.1888,0.3324,0.2585,0.1944,0.1924,0.268,0.3418,0.3827,0.4253,0.3766,0.2859,-343.3781,94.5812,20.62,31.5755,32.6663,25.004,-21.3044,-1.174,-16.4387,-2.6775,-18.5506,-1.926,-13.1504,88.5342,63.5653,30.585,25.7447,21.7269,15.955,14.6733,13.0944,14.7018,12.763,12.2519,12.1113,10.4245,6.368581664,T6
a_m_rus_01-01-251.wav,male,adult,2.4,2,2.8,2.2,Russian,Male,Adult, Какой красотой Бог одел поля наши.,13,13,3.2373,117.4538,178.1837,42.8001,104.9846,285.1745,-12.4338,1683.8884,1941.1959,25.0122,0.0073,3054.0234,0.4138,0.4128,0.3861,0.4138,0.2716,0.3263,0.3439,0.3018,0.2542,0.2659,0.2642,0.3483,0.3305,-386.9856,100.6826,24.693,16.1223,1.8802,10.5969,-16.8085,-0.4598,-20.5129,-6.6962,-10.675,2.0368,-14.5439,97.2908,51.3033,37.6216,23.4212,27.978,21.6196,18.7578,12.6535,15.9338,11.0873,15.8862,14.0253,11.8158,4.015692089,T6
a_m_rus_01-01-253.wav,male,adult,2.6,2.8,2.8,2.7,Russian,Male,Adult," А вон и пшеничка есть, и гречиха.",12,10,2.8164,117.4538,189.897,33.2841,131.5105,298.6616,-11.6603,2418.9872,2325.1338,24.633,0.0166,4815.7597,0.1426,0.2426,0.3007,0.1426,0.3505,0.3607,0.3766,0.4308,0.4517,0.2964,0.2278,0.1531,0.2907,-367.8176,52.0278,10.058,38.0738,16.5378,15.9126,-20.2984,5.3618,-14.1269,-13.4296,-13.9542,-1.5705,-18.3448,88.8342,59.6072,34.816,35.8926,22.1377,12.9771,14.2516,14.3322,12.218,16.4994,15.1761,8.9361,9.6212,3.905695214,T6
a_m_rus_01-01-255.wav,male,adult,2.8,3.2,3.6,3,Russian,Male,Adult," А лес-то, лес-то как разросся!",9,9,2.6761,135.9992,160.8151,36.3426,113.1716,254.0616,-8.323,2499.3206,2258.9682,25.2545,0.015,4638.7346,0.268,0.2495,0.3361,0.268,0.4107,0.3507,0.2548,0.2174,0.221,0.3278,0.4947,0.4423,0.3361,-345.2442,76.4853,15.7138,18.8102,9.8645,20.1892,-28.5389,-2.1302,-16.1977,-2.4179,-9.8549,0.8674,-20.8503,73.1963,69.1621,19.5252,22.3355,20.7319,17.0405,14.168,13.3946,11.1228,11.9868,13.2867,9.9289,11.2202,3.363103023,T6
a_m_rus_01-01-256.wav,male,adult,2.4,2.4,2.6,2.4,Russian,Male,Adult, как велика премудрость божия,9,12,3.107,103.3594,184.1918,44.8465,65,263.0211,-11.2229,1693.2706,2091.3303,25.6514,0.0088,3151.8824,0.1862,0.1695,0.1808,0.1862,0.3413,0.3441,0.3659,0.4234,0.3793,0.3615,0.2712,0.1804,0.2882,-367.9282,99.7289,14.9649,18.8205,16.3544,17.6706,-13.5481,0.9893,-19.8698,-5.6687,-16.0185,0.6867,-20.2252,85.3064,48.4682,28.7734,23.0309,22.7886,19.3749,15.4759,13.7799,13.0711,14.2562,12.5855,12.1084,8.8893,3.379465723,T6
a_m_rus_01-01-257.wav,male,adult,2.6,3.2,2.8,2.9,Russian,Male,Adult, Дровец с своего участка мало-мало на тысячу продадим.,20,19,3.8587,117.4538,179.043,32.4527,109.9498,251.1434,-12.8749,2270.6534,1999.2761,25.5004,0.0116,3802.9958,0.186,0.2671,0.3754,0.186,0.4659,0.3626,0.3081,0.3278,0.398,0.4138,0.2899,0.239,0.3386,-345.9648,82.3668,18.8857,14.8181,5.3301,11.5869,-18.1642,-1.1582,-21.3016,-8.5043,-20.4027,-2.1489,-18.9265,77.1975,84.4258,22.3614,25.1493,27.7337,25.7279,14.8427,15.4897,11.3516,11.8,14.9277,12.448,9.6798,5.053515433,T6
a_m_rus_01-01-258.wav,male,adult,3,2.8,3.4,2.9,Russian,Male,Adult," А дичи, дичи что?",6,6,2.0747,143.5547,154.7908,39.1162,93.5307,242.5886,-9.8603,2689.3236,2352.8043,24.7355,0.0155,5119.2798,0.2004,0.1467,0.2085,0.2004,0.3824,0.396,0.3528,0.3042,0.2386,0.2726,0.3649,0.3348,0.2998,-387.7787,30.0829,22.3255,52.8081,18.8998,18.7828,-6.5236,10.1454,-8.6354,-8.9753,-8.0072,1.4552,-21.0472,100.5902,65.9606,42.5665,34.3976,23.4432,18.2172,12.4126,9.9088,12.2475,15.4831,10.806,9.5339,14.4446,2.891984383,T6
a_m_rus_01-01-259.wav,male,adult,2.6,2.6,2.6,2.6,Russian,Male,Adult," И ведь все это Твою, милый сынок.",12,13,2.4956,117.4538,196.7541,29.1472,147.6156,269.1689,-9.5004,2468.8009,2333.2249,26.3292,0.0131,4636.2183,0.1384,0.1889,0.1655,0.1384,0.29,0.2924,0.2936,0.2999,0.3601,0.3915,0.2684,0.203,0.2544,-346.8682,61.34,18.5797,19.2622,2.6927,13.9866,-19.8745,-2.7508,-19.9631,-12.6383,-22.3027,1.0056,-25.2086,65.5133,72.2614,16.0886,27.6793,23.1743,18.8128,15.6848,10.6938,11.6791,13.4042,13.9729,12.5085,9.9179,5.008815515,T6
a_m_rus_01-01-26.wav,male,adult,2.2,2.4,3,2.3,Russian,Male,Adult, Не одна она оплакивала разлуку.,12,11,2.5859,143.5547,145.4593,42.5045,79.5635,252.5983,-6.073,1621.7651,2224.2627,25.3719,0.0063,3332.3593,0.2914,0.1965,0.2031,0.2914,0.2349,0.3191,0.3744,0.3962,0.3314,0.2905,0.3195,0.3139,0.2927,-351.1841,114.5522,32.3231,8.6649,6.424,14.8903,-6.1975,2.5639,-15.4548,-3.2816,-7.3426,4.7625,-15.3237,80.1054,41.7451,28.5868,24.3191,19.6081,15.7453,11.6667,12.9871,15.5529,16.1469,10.5742,11.3131,11.9507,4.4471944,T6
a_m_rus_01-01-260.wav,male,adult,2.8,3.2,3.4,3,Russian,Male,Adult, Я только твоя приказчица.,10,8,1.6838,135.9992,223.8887,40.8814,111.8717,269.1689,-11.7203,2482.7028,2403.3765,24.1405,0.0133,4921.9593,0.5212,0.3253,0.1944,0.5212,0.2486,0.2397,0.2006,0.1865,0.2273,0.3695,0.4626,0.3849,0.3064,-328.6286,70.0751,9.1252,17.5986,10.6084,13.8993,-24.2984,-6.608,-22.6838,-5.7269,-12.9646,1.445,-22.3063,66.4339,59.5006,28.9511,28.2529,17.0388,15.6313,15.6397,12.2606,11.0828,11.2535,13.4302,8.4982,8.7124,5.345052857,T6
a_m_rus_01-01-261.wav,male,adult,2,2,2.2,2,Russian,Male,Adult," Погляди-ка, озеро, что за великолепие!",15,11,3.2073,117.4538,151.6448,33.9549,103.7788,272.2965,-10.0723,2125.6765,2366.5936,25.2088,0.0095,4440.6422,0.2575,0.2799,0.3538,0.2575,0.3358,0.2563,0.2641,0.2782,0.2797,0.3882,0.3901,0.2896,0.3085,-366.5542,75.9255,20.2982,27.9046,15.5245,15.5812,-21.0644,-1.592,-17.2987,-8.4448,-19.3214,-0.9709,-18.542,102.4745,55.7958,36.4248,26.7765,27.3185,23.0687,18.1601,14.7844,17.1657,12.8635,14.4484,9.3372,13.29,4.053253515,T6
a_m_rus_01-01-262.wav,male,adult,2.2,2.4,3.2,2.3,Russian,Male,Adult, истинно небесное.,7,7,1.5635,107.666,197.3929,34.0942,145.9201,275.4604,-6.1889,2924.6652,2376.2395,27.5236,0.0101,5389.7924,0.1696,0.1905,0.2642,0.1696,0.2926,0.3015,0.3102,0.3912,0.3227,0.2339,0.1555,0.1401,0.2562,-371.1109,30.568,30.9919,34.9191,17.16,24.6009,-32.8928,5.5087,-16.0227,-12.6431,-16.3894,-1.1279,-31.3929,63.9139,67.7355,19.8496,27.1426,21.1467,13.3078,13.5803,12.3465,10.0703,19.6281,10.4395,8.3194,10.8476,4.477134634,T6
